ticker,name,mkt_cap_m,revenue_m,stage_raw,subsector_raw,industry,region,exchange_hint,notes,source_sheet,log_mkt_cap,log_revenue,has_revenue,size_band,size_band_ord,rich_modalities,rich_therapeutic_areas,pipeline_filed,modality_source,combined_modalities,primary_modality,is_compound_modality,mod_Oncology,mod_Gene/Cell Therapy,mod_RNA/Antisense,mod_Neurology,mod_Immunology,mod_Rare Disease,mod_Metabolic,mod_Cardiovascular,mod_Ophthalmology,mod_Vaccines,mod_Dermatology,mod_AI/Platform,mod_Psychedelics/CNS,mod_Biosimilars,mod_General Biotech
XBIT,XBiotech Inc.,71.65,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8552161947333634,0.0,0,micro,1,['Monoclonal antibody'],"['Oncology', 'Infectious disease', 'Dermatology']",2026-03-13,lexicon,"['Monoclonal antibody', 'Oncology', 'Infectious disease', 'Dermatology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IBO,Impact BioMedical Inc.,70.35,0.025,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8472641017707645,0.010723865391773066,1,micro,1,[],"['Oncology', 'Metabolic/Obesity', 'Infectious disease']",2026-03-11,lexicon,"['Oncology', 'Metabolic/Obesity', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CING,Cingulate Inc.,66.99,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8260099777911003,0.0,0,micro,1,[],['Neurology/CNS'],2026-03-18,lexicon,"['Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MNOV,"MediciNova, Inc.",66.94,0.40966,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8256857080217583,0.14911437653502305,1,micro,1,[],"['Neurology/CNS', 'Metabolic/Obesity', 'Oncology']",2026-03-10,lexicon,"['Neurology/CNS', 'Metabolic/Obesity', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACTU,"Actuate Therapeutics, Inc.",66.48,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8226910107760546,0.0,0,micro,1,['Small molecule'],"['Oncology', 'Rare disease']",2026-03-26,lexicon,"['Small molecule', 'Oncology', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ANVS,"Annovis Bio, Inc.",65.99,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8194781283621226,0.0,0,micro,1,"['Antibody-drug conjugate', 'Monoclonal antibody', 'Small molecule']","['Rare disease', 'Neurology/CNS', 'Oncology']",2026-03-13,lexicon,"['Antibody-drug conjugate', 'Monoclonal antibody', 'Small molecule', 'Rare disease', 'Neurology/CNS', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IFRX,InflaRx N.V.,65.71,0.07373,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8176314671905154,0.030895087460456275,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QTTB,Q32 Bio Inc.,65.66,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8173008783933213,0.0,0,micro,1,['Monoclonal antibody'],"['Rare disease', 'Immunology/I&I']",2026-03-10,lexicon,"['Monoclonal antibody', 'Rare disease', 'Immunology/I&I', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TCRX,"TScan Therapeutics, Inc.",63.73,10.33,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.8043439184798657,1.0542299098633974,1,micro,1,"['TCR cell therapy', 'Gene therapy']","['Rare disease', 'Oncology']",2026-03-04,lexicon,"['TCR cell therapy', 'Gene therapy', 'Rare disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MREO,Mereo BioPharma Group plc,62.71,0.5,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7973368007753499,0.17609125905568124,1,micro,1,"['Monoclonal antibody', 'Bispecific antibody', 'Gene editing']","['Rare disease', 'Oncology']",2026-03-19,lexicon,"['Monoclonal antibody', 'Bispecific antibody', 'Gene editing', 'Rare disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMA,"ImageneBio, Inc.",62.2,0.8,Pre-revenue,Gene/Cell Therapy,Biotechnology,US,,,US Biotech,1.7937903846908188,0.25527250510330607,1,micro,1,['Monoclonal antibody'],['Oncology'],2026-03-10,lexicon,"['Monoclonal antibody', 'Oncology', 'Gene/Cell Therapy']",Gene/Cell Therapy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOZ,"eXoZymes, Inc.",61.43,-0.0007,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7883805153195633,0.0,0,micro,1,['Small molecule'],['Metabolic/Obesity'],2026-03-30,lexicon,"['Small molecule', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NRXS,"NeurAxis, Inc.",60.83,3.36,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7841178164629232,0.639486489268586,1,micro,1,"['Diagnostics/devices', 'Microbiome']",['Neurology/CNS'],2026-03-19,lexicon,"['Diagnostics/devices', 'Microbiome', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIL,"Instil Bio, Inc.",60.16,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7793078275835859,0.0,0,micro,1,[],"['Rare disease', 'Oncology']",2026-03-27,lexicon,"['Rare disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SPRB,"Spruce Biosciences, Inc.",59.8,0.697,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7767011839884108,0.22968184231767583,1,micro,1,['Small molecule'],"['Rare disease', 'Oncology', 'Neurology/CNS']",2026-03-09,lexicon,"['Small molecule', 'Rare disease', 'Oncology', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GRCE,"Grace Therapeutics, Inc.",59.73,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.776192514747072,0.0,0,micro,1,[],"['Rare disease', 'Oncology']",2025-06-23,lexicon,"['Rare disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ICCC,ImmuCell Corporation,59.7,27.64,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7759743311293692,1.4569730136358179,1,micro,1,['Vaccine'],[],2026-03-30,lexicon,"['Vaccine', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BYSI,BeyondSpring Inc.,59.63,1.88,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7754648093457392,0.4593924877592308,1,micro,1,"['Protein degrader', 'Vaccine']","['Oncology', 'Rare disease', 'Infectious disease']",2026-03-25,lexicon,"['Protein degrader', 'Vaccine', 'Oncology', 'Rare disease', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RLYB,Rallybio Corporation,57.71,0.674,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7612510743086627,0.22375545365724117,1,micro,1,['Diagnostics/devices'],"['Rare disease', 'Immunology/I&I', 'Oncology']",2026-03-16,lexicon,"['Diagnostics/devices', 'Rare disease', 'Immunology/I&I', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENTX,Entera Bio Ltd.,57.32,0.124,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.758306181725307,0.05076631123304232,1,micro,1,['Small molecule'],"['Metabolic/Obesity', 'Rare disease']",2026-03-27,lexicon,"['Small molecule', 'Metabolic/Obesity', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MGX,"Metagenomi Therapeutics, Inc.",55.57,25.21,Has revenue,Gene/Cell Therapy,Biotechnology,US,,,US Biotech,1.7448403967853792,1.4184670209466006,1,micro,1,"['Gene editing', 'Gene therapy']",[],2026-03-05,lexicon,"['Gene editing', 'Gene therapy', 'Gene/Cell Therapy']",Gene/Cell Therapy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTX,OS Therapies Incorporated,55.29,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7426465899387362,0.0,0,micro,1,"['Antibody-drug conjugate', 'Monoclonal antibody', 'Small molecule']","['Oncology', 'Rare disease']",2026-03-31,lexicon,"['Antibody-drug conjugate', 'Monoclonal antibody', 'Small molecule', 'Oncology', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EDSA,"Edesa Biotech, Inc.",54.43,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7358383343170738,0.0,0,micro,1,['Monoclonal antibody'],"['Rare disease', 'Dermatology', 'Oncology']",2025-12-12,lexicon,"['Monoclonal antibody', 'Rare disease', 'Dermatology', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NRXP,"NRx Pharmaceuticals, Inc.",54.18,0.242,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7338390006971494,0.09412159584056139,1,micro,1,[],['Rare disease'],2026-03-23,lexicon,"['Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATHE,Alterity Therapeutics Limited,53.42,4.43,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.727703883685354,0.7347998295888469,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NTRB,Nutriband Inc.,53.0,2.28,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7242758696007892,0.515873843711679,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RADX,Radiopharm Theranostics Limited,52.22,10.86,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7178368674869255,1.0740846890282438,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HYFT,MindWalk Holdings Corp.,51.83,19.02,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7145812088395311,1.3014640731432998,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PSTV,"Plus Therapeutics, Inc.",51.07,5.26,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.70816585785554,0.7965743332104297,1,micro,1,"['Diagnostics/devices', 'Radiotherapeutic']","['Oncology', 'Rare disease', 'Neurology/CNS']",2026-03-12,lexicon,"['Diagnostics/devices', 'Radiotherapeutic', 'Oncology', 'Rare disease', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KZR,"Kezar Life Sciences, Inc.",50.82,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.7060346607143506,0.0,0,micro,1,[],"['Immunology/I&I', 'Oncology']",2026-03-27,lexicon,"['Immunology/I&I', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KLTO,"Klotho Neurosciences, Inc.",49.57,0.0,Pre-revenue,Neurology,Biotechnology,US,,,US Biotech,1.695218918905151,0.0,0,micro,1,[],[],,xlsx,['Neurology'],Neurology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LONA,"LeonaBio, Inc.",49.48,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.694429690957083,0.0,0,micro,1,"['Small molecule', 'Cell therapy (other)']","['Neurology/CNS', 'Oncology', 'Metabolic/Obesity']",2026-03-31,lexicon,"['Small molecule', 'Cell therapy (other)', 'Neurology/CNS', 'Oncology', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ACRV,"Acrivon Therapeutics, Inc.",48.91,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6893976628212823,0.0,0,micro,1,[],"['Oncology', 'Rare disease']",2026-03-19,lexicon,"['Oncology', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INKT,"MiNK Therapeutics, Inc.",48.26,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.683587317572767,0.0,0,micro,1,[],"['Rare disease', 'Oncology']",2026-03-31,lexicon,"['Rare disease', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LPCN,Lipocine Inc.,45.14,4.32,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6545615547417432,0.7259116322950482,1,micro,1,[],"['Neurology/CNS', 'Metabolic/Obesity', 'Rare disease']",2026-03-10,lexicon,"['Neurology/CNS', 'Metabolic/Obesity', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ESLA,"Estrella Immunopharma, Inc.",44.98,0.0,Pre-revenue,Immunology,Biotechnology,US,,,US Biotech,1.6530194510996132,0.0,0,micro,1,"['CAR-T cell therapy', 'TCR cell therapy']","['Oncology', 'Rare disease', 'Immunology/I&I']",2026-03-18,lexicon,"['CAR-T cell therapy', 'TCR cell therapy', 'Oncology', 'Rare disease', 'Immunology/I&I', 'Immunology']",Immunology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NXTC,"NextCure, Inc.",43.43,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.637789829362229,0.0,0,micro,1,"['Antibody-drug conjugate', 'Diagnostics/devices', 'Monoclonal antibody']","['Oncology', 'Rare disease', 'Neurology/CNS']",2026-03-05,lexicon,"['Antibody-drug conjugate', 'Diagnostics/devices', 'Monoclonal antibody', 'Oncology', 'Rare disease', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
APLM,"Apollomics, Inc.",43.05,6.93,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6339731557896735,0.8992731873176038,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TELO,"Telomir Pharmaceuticals, Inc.",42.98,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6332664111554245,0.0,0,micro,1,['Small molecule'],"['Oncology', 'Metabolic/Obesity', 'Rare disease']",2026-03-17,lexicon,"['Small molecule', 'Oncology', 'Metabolic/Obesity', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ALGS,"Aligos Therapeutics, Inc.",42.95,2.19,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6329631681672612,0.5037906830571811,1,micro,1,"['Small molecule', 'Antisense oligonucleotide', 'Vaccine']","['Metabolic/Obesity', 'Rare disease', 'Infectious disease']",2026-03-05,lexicon,"['Small molecule', 'Antisense oligonucleotide', 'Vaccine', 'Metabolic/Obesity', 'Rare disease', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LITS,"Lite Strategy, Inc.",41.45,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6175245348862923,0.0,0,micro,1,[],"['Oncology', 'Rare disease', 'Hematology']",2025-09-26,lexicon,"['Oncology', 'Rare disease', 'Hematology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OKUR,"OnKure Therapeutics, Inc.",41.32,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.616160312847583,0.0,0,micro,1,"['Small molecule', 'Diagnostics/devices']",['Oncology'],2026-03-12,lexicon,"['Small molecule', 'Diagnostics/devices', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PTN,"Palatin Technologies, Inc.",40.78,8.96,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.6104472214421213,0.9982593384236987,1,micro,1,"['Small molecule', 'Monoclonal antibody']","['Metabolic/Obesity', 'Immunology/I&I', 'Rare disease']",2025-09-23,lexicon,"['Small molecule', 'Monoclonal antibody', 'Metabolic/Obesity', 'Immunology/I&I', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VERU,Veru Inc.,39.64,16.89,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5981336458132378,1.252610340567373,1,micro,1,[],"['Metabolic/Obesity', 'Oncology', 'Infectious disease']",2025-12-17,lexicon,"['Metabolic/Obesity', 'Oncology', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATOS,"Atossa Therapeutics, Inc.",39.01,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5911759503117913,0.0,0,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
XLO,"Xilio Therapeutics, Inc.",38.93,31.8,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5902844037181618,1.515873843711679,1,micro,1,"['Monoclonal antibody', 'Bispecific antibody']",['Oncology'],2026-03-23,lexicon,"['Monoclonal antibody', 'Bispecific antibody', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JSPR,"Jasper Therapeutics, Inc.",38.62,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.586812269443376,0.0,0,micro,1,"['Monoclonal antibody', 'Small molecule']","['Oncology', 'Immunology/I&I', 'Rare disease']",2026-03-30,lexicon,"['Monoclonal antibody', 'Small molecule', 'Oncology', 'Immunology/I&I', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CRVO,CervoMed Inc.,38.03,6.16,Has revenue,Neurology,Biotechnology,US,,,US Biotech,1.5801263254115825,0.8549130223078556,1,micro,1,"['Antibody-drug conjugate', 'Small molecule']","['Neurology/CNS', 'Rare disease']",2026-03-13,lexicon,"['Antibody-drug conjugate', 'Small molecule', 'Neurology/CNS', 'Rare disease', 'Neurology']",Neurology,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SNSE,"Sensei Biotherapeutics, Inc.",37.96,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5793262037552551,0.0,0,micro,1,['Diagnostics/devices'],"['Oncology', 'Rare disease', 'Metabolic/Obesity']",2026-03-30,lexicon,"['Diagnostics/devices', 'Oncology', 'Rare disease', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATNM,"Actinium Pharmaceuticals, Inc.",37.44,0.09,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5733358400660675,0.03742649794062367,1,micro,1,"['Radiotherapeutic', 'Gene therapy', 'CAR-T cell therapy']","['Oncology', 'Hematology', 'Rare disease']",2026-03-30,lexicon,"['Radiotherapeutic', 'Gene therapy', 'CAR-T cell therapy', 'Oncology', 'Hematology', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ATRA,"Atara Biotherapeutics, Inc.",37.28,151.93,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5714759036819437,2.1844926885284233,1,micro,1,"['CAR-T cell therapy', 'Vaccine', 'Gene editing']","['Rare disease', 'Oncology', 'Immunology/I&I']",2026-03-16,lexicon,"['CAR-T cell therapy', 'Vaccine', 'Gene editing', 'Rare disease', 'Oncology', 'Immunology/I&I', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LSTA,"Lisata Therapeutics, Inc.",36.87,1.07,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5666731376061165,0.3159703454569178,1,micro,1,['Antibody-drug conjugate'],['Oncology'],2026-03-12,lexicon,"['Antibody-drug conjugate', 'Oncology', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TVRD,"Tvardi Therapeutics, Inc.",36.87,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5666731376061165,0.0,0,micro,1,['Small molecule'],"['Oncology', 'Rare disease', 'Metabolic/Obesity']",2026-03-31,lexicon,"['Small molecule', 'Oncology', 'Rare disease', 'Metabolic/Obesity', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PDSB,PDS Biotechnology Corporation,36.82,0.0,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.566083784167996,0.0,0,micro,1,"['Vaccine', 'Antibody-drug conjugate', 'Cell therapy (other)']","['Oncology', 'Rare disease', 'Infectious disease']",2026-03-30,lexicon,"['Vaccine', 'Antibody-drug conjugate', 'Cell therapy (other)', 'Oncology', 'Rare disease', 'Infectious disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NBY,"NovaBay Pharmaceuticals, Inc.",36.31,10.3,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5600262489128924,1.0530784434834197,1,micro,1,[],[],,xlsx,['General Biotech'],General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
INMB,INmune Bio Inc.,35.36,0.05,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5485122563410354,0.021189299069938092,1,micro,1,['Gene therapy'],"['Rare disease', 'Oncology', 'Neurology/CNS']",2026-03-30,lexicon,"['Gene therapy', 'Rare disease', 'Oncology', 'Neurology/CNS', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CELU,Celularity Inc.,34.89,40.58,Has revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5427009694481109,1.6188844849954505,1,micro,1,['Cell therapy (other)'],"['Rare disease', 'Oncology', 'Immunology/I&I']",2026-04-30,lexicon,"['Cell therapy (other)', 'Rare disease', 'Oncology', 'Immunology/I&I', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTLK,"Outlook Therapeutics, Inc.",34.39,0.2057,Pre-revenue,General Biotech,Biotechnology,US,,,US Biotech,1.5364321758220134,0.0812392609116973,1,micro,1,['Monoclonal antibody'],"['Ophthalmology', 'Metabolic/Obesity', 'Rare disease']",2025-12-19,lexicon,"['Monoclonal antibody', 'Ophthalmology', 'Metabolic/Obesity', 'Rare disease', 'General Biotech']",General Biotech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
